id,etch_run_id,pressure,pressure_unit,temp_chuck,temp_chuck_unit,bias_power,bias_power_unit,source_power,source_power_unit,gas_flow_total,gas_flow_total_unit,helium_backside_pressure,helium_backside_pressure_unit
1305,RUN_L20260129_L1P1_0405_L01,30.4,mTorr,59.7,C,813,W,1223,W,300,sccm,10.1,Torr
1306,RUN_L20260129_L1P1_0406_L02,29.3,mTorr,60,C,819,W,1213,W,313,sccm,10,Torr
1307,RUN_L20260129_L1P1_0407_L02,30,mTorr,59.9,C,801,W,1215,W,299,sccm,10.1,Torr
1308,RUN_L20260129_L1P1_0408_L02,30,mTorr,59.9,C,772,W,1223,W,315,sccm,10.2,Torr
1309,RUN_L20260129_L1P1_0409_L01,30.9,mTorr,60.2,C,758,W,1147,W,302,sccm,10.2,Torr
1310,RUN_L20260129_L1P1_0410_L01,30.4,mTorr,59.5,C,769,W,1200,W,304,sccm,10.5,Torr
1311,RUN_L20260129_L1P1_0411_L01,30,mTorr,60.5,C,807,W,1209,W,309,sccm,10.3,Torr
1312,RUN_L20260129_L1P1_0412_L02,30.7,mTorr,60.2,C,801,W,1212,W,296,sccm,10,Torr
1313,RUN_L20260129_L1P1_0413_L02,31.1,mTorr,59.8,C,796,W,1195,W,305,sccm,10.2,Torr
1314,RUN_L20260129_L1P1_0414_L02,30.4,mTorr,60.8,C,793,W,1205,W,299,sccm,10.1,Torr
1315,RUN_L20260129_L1P1_0415_L01,30,mTorr,60.8,C,840,W,1178,W,301,sccm,10,Torr
1316,RUN_L20260129_L1P1_0416_L01,29,mTorr,60.5,C,784,W,1147,W,300,sccm,9.7,Torr
1317,RUN_L20260129_L1P1_0417_L01,29.1,mTorr,58.5,C,819,W,1229,W,303,sccm,10,Torr
1318,RUN_L20260129_L1P1_0418_L02,29.8,mTorr,60.8,C,800,W,1166,W,303,sccm,9.4,Torr
1319,RUN_L20260129_L1P1_0419_L02,29.5,mTorr,60.4,C,799,W,1195,W,297,sccm,10.3,Torr
1320,RUN_L20260129_L1P1_0420_L02,29.9,mTorr,61,C,824,W,1178,W,301,sccm,10.1,Torr
1321,RUN_L20260129_L1P1_0421_L01,30,mTorr,60.6,C,829,W,1248,W,288,sccm,10,Torr
1322,RUN_L20260129_L1P1_0422_L01,30.4,mTorr,60.8,C,795,W,1198,W,305,sccm,9.9,Torr
1323,RUN_L20260129_L1P1_0423_L01,29.9,mTorr,60.4,C,816,W,1191,W,308,sccm,10.2,Torr
1324,RUN_L20260129_L1P1_0424_L02,30.4,mTorr,60.7,C,807,W,1222,W,301,sccm,10.6,Torr
1325,RUN_L20260129_L1P1_0425_L02,30.1,mTorr,61,C,800,W,1265,W,292,sccm,10.1,Torr
1326,RUN_L20260129_L1P1_0426_L02,28.4,mTorr,60.1,C,804,W,1212,W,304,sccm,10.6,Torr
1327,RUN_L20260129_L1P1_0427_L01,29.2,mTorr,59.2,C,786,W,1189,W,296,sccm,10.2,Torr
1328,RUN_L20260129_L1P1_0428_L01,29.9,mTorr,59.8,C,794,W,1221,W,301,sccm,9.8,Torr
1329,RUN_L20260129_L1P1_0429_L01,29,mTorr,60.2,C,788,W,1153,W,303,sccm,10.1,Torr
1330,RUN_L20260129_L1P1_0430_L02,30.5,mTorr,60,C,818,W,1201,W,303,sccm,10.1,Torr
1331,RUN_L20260129_L1P1_0431_L02,31.2,mTorr,59.4,C,798,W,1260,W,305,sccm,9.8,Torr
1332,RUN_L20260129_L1P1_0432_L02,31,mTorr,59.2,C,774,W,1205,W,301,sccm,9.9,Torr
1333,RUN_L20260129_L1P1_0433_L01,29.8,mTorr,59.6,C,786,W,1203,W,301,sccm,9.9,Torr
1334,RUN_L20260129_L1P1_0434_L01,31.2,mTorr,60.4,C,736,W,1201,W,304,sccm,10,Torr
1335,RUN_L20260129_L1P1_0435_L01,30.1,mTorr,60.8,C,790,W,1188,W,300,sccm,9.9,Torr
1336,RUN_L20260129_L1P1_0436_L02,29.7,mTorr,60.5,C,801,W,1209,W,297,sccm,10.1,Torr
1337,RUN_L20260129_L1P1_0437_L02,29.5,mTorr,60.5,C,797,W,1223,W,302,sccm,10.1,Torr
1338,RUN_L20260129_L1P1_0438_L02,29.8,mTorr,60,C,840,W,1190,W,294,sccm,10.4,Torr
1339,RUN_L20260129_L1P1_0439_L01,29.7,mTorr,59.1,C,811,W,1125,W,300,sccm,10.2,Torr
1340,RUN_L20260129_L1P1_0440_L01,30.1,mTorr,59.8,C,811,W,1214,W,293,sccm,9.8,Torr
1341,RUN_L20260129_L1P1_0441_L01,30.1,mTorr,59.9,C,767,W,1264,W,297,sccm,10.6,Torr
1342,RUN_L20260129_L1P1_0442_L02,30,mTorr,59.8,C,793,W,1189,W,297,sccm,9.8,Torr
1343,RUN_L20260129_L1P1_0443_L02,30.3,mTorr,60,C,790,W,1156,W,295,sccm,9.9,Torr
1344,RUN_L20260129_L1P1_0444_L02,31,mTorr,60.2,C,784,W,1220,W,306,sccm,10.2,Torr
1345,RUN_L20260129_L1P1_0445_L01,30.8,mTorr,60.4,C,784,W,1252,W,305,sccm,10.9,Torr
1346,RUN_L20260129_L1P1_0446_L01,28.8,mTorr,59.9,C,764,W,1216,W,307,sccm,10.1,Torr
1347,RUN_L20260129_L1P1_0447_L01,28,mTorr,59,C,774,W,1252,W,299,sccm,9.8,Torr
1348,RUN_L20260129_L1P1_0448_L02,30.7,mTorr,59.8,C,817,W,1224,W,298,sccm,9.5,Torr
1349,RUN_L20260129_L1P1_0449_L02,28.9,mTorr,60,C,797,W,1221,W,304,sccm,9.5,Torr
1350,RUN_L20260129_L1P1_0450_L02,29.8,mTorr,60.6,C,790,W,1184,W,301,sccm,10,Torr
1351,RUN_L20260130_L1P1_0001_L01,29.1,mTorr,59.7,C,800,W,1209,W,301,sccm,10.2,Torr
1352,RUN_L20260130_L1P1_0002_L01,28.6,mTorr,60.3,C,823,W,1199,W,287,sccm,9.6,Torr
1353,RUN_L20260130_L1P1_0003_L01,30.4,mTorr,60.1,C,800,W,1198,W,304,sccm,10.1,Torr
1354,RUN_L20260130_L1P1_0004_L02,30.6,mTorr,60,C,811,W,1192,W,303,sccm,9.6,Torr
1355,RUN_L20260130_L1P1_0005_L02,29.5,mTorr,60.5,C,783,W,1207,W,300,sccm,9.7,Torr
1356,RUN_L20260130_L1P1_0006_L02,27.9,mTorr,59.7,C,788,W,1161,W,304,sccm,10.2,Torr
1357,RUN_L20260130_L1P1_0007_L01,29.6,mTorr,59.7,C,807,W,1224,W,303,sccm,9.8,Torr
1358,RUN_L20260130_L1P1_0008_L01,30.3,mTorr,60,C,838,W,1174,W,297,sccm,10.4,Torr
1359,RUN_L20260130_L1P1_0009_L01,28.8,mTorr,59.7,C,829,W,1192,W,299,sccm,9.8,Torr
1360,RUN_L20260130_L1P1_0010_L02,30.1,mTorr,60.3,C,812,W,1210,W,295,sccm,10.3,Torr
1361,RUN_L20260130_L1P1_0011_L02,30,mTorr,59.6,C,803,W,1172,W,307,sccm,10.7,Torr
1362,RUN_L20260130_L1P1_0012_L02,30.5,mTorr,60.1,C,828,W,1141,W,305,sccm,9.8,Torr
1363,RUN_L20260130_L1P1_0013_L01,30.1,mTorr,59.9,C,816,W,1189,W,296,sccm,10.7,Torr
1364,RUN_L20260130_L1P1_0014_L01,29.2,mTorr,60.1,C,754,W,1157,W,303,sccm,10,Torr
1365,RUN_L20260130_L1P1_0015_L01,31,mTorr,59.8,C,779,W,1221,W,301,sccm,9.8,Torr
1366,RUN_L20260130_L1P1_0016_L02,29.9,mTorr,59.8,C,807,W,1165,W,297,sccm,9.9,Torr
1367,RUN_L20260130_L1P1_0017_L02,30,mTorr,60,C,764,W,1245,W,301,sccm,9.9,Torr
1368,RUN_L20260130_L1P1_0018_L02,29.3,mTorr,60.1,C,782,W,1200,W,304,sccm,10.4,Torr
1369,RUN_L20260130_L1P1_0019_L01,29.6,mTorr,60,C,786,W,1202,W,305,sccm,10.4,Torr
1370,RUN_L20260130_L1P1_0020_L01,29.3,mTorr,60.9,C,795,W,1141,W,312,sccm,10.4,Torr
1371,RUN_L20260130_L1P1_0021_L01,29.9,mTorr,59.5,C,794,W,1204,W,300,sccm,9.6,Torr
1372,RUN_L20260130_L1P1_0022_L02,31.4,mTorr,60,C,794,W,1198,W,299,sccm,10.1,Torr
1373,RUN_L20260130_L1P1_0023_L02,28.9,mTorr,59.2,C,817,W,1161,W,303,sccm,9.5,Torr
1374,RUN_L20260130_L1P1_0024_L02,28.7,mTorr,60.2,C,795,W,1203,W,299,sccm,10.3,Torr
1375,RUN_L20260130_L1P1_0025_L01,31.2,mTorr,59.4,C,792,W,1188,W,297,sccm,9.9,Torr
1376,RUN_L20260130_L1P1_0026_L01,29.8,mTorr,59.9,C,773,W,1193,W,295,sccm,10.2,Torr
1377,RUN_L20260130_L1P1_0027_L01,29.5,mTorr,59.8,C,820,W,1201,W,283,sccm,9.8,Torr
1378,RUN_L20260130_L1P1_0028_L02,30.8,mTorr,60.1,C,787,W,1186,W,304,sccm,9.5,Torr
1379,RUN_L20260130_L1P1_0029_L02,29.5,mTorr,59.7,C,778,W,1207,W,292,sccm,10.3,Torr
1380,RUN_L20260130_L1P1_0030_L02,31.5,mTorr,59.7,C,804,W,1197,W,296,sccm,10.3,Torr
1381,RUN_L20260130_L1P1_0031_L01,30.5,mTorr,60.7,C,785,W,1214,W,301,sccm,10,Torr
1382,RUN_L20260130_L1P1_0032_L01,29.6,mTorr,60.1,C,789,W,1184,W,298,sccm,9.4,Torr
1383,RUN_L20260130_L1P1_0033_L01,31.7,mTorr,59.7,C,805,W,1168,W,311,sccm,10.2,Torr
1384,RUN_L20260130_L1P1_0034_L02,29.5,mTorr,59.9,C,793,W,1179,W,292,sccm,9.8,Torr
1385,RUN_L20260130_L1P1_0035_L02,30.6,mTorr,60.8,C,846,W,1243,W,311,sccm,10.2,Torr
1386,RUN_L20260130_L1P1_0036_L02,30.2,mTorr,59.9,C,799,W,1229,W,307,sccm,9.9,Torr
1387,RUN_L20260130_L1P1_0037_L01,31,mTorr,59.7,C,812,W,1236,W,305,sccm,9.9,Torr
1388,RUN_L20260130_L1P1_0038_L01,31.2,mTorr,59.7,C,761,W,1238,W,307,sccm,10.1,Torr
1389,RUN_L20260130_L1P1_0039_L01,30,mTorr,59.7,C,783,W,1186,W,302,sccm,9.8,Torr
1390,RUN_L20260130_L1P1_0040_L02,29.4,mTorr,59.7,C,778,W,1209,W,291,sccm,9.9,Torr
1391,RUN_L20260130_L1P1_0041_L02,30.4,mTorr,59.4,C,781,W,1202,W,303,sccm,10.2,Torr
1392,RUN_L20260130_L1P1_0042_L02,29.5,mTorr,59.4,C,808,W,1220,W,293,sccm,10.6,Torr
1393,RUN_L20260130_L1P1_0043_L01,31.6,mTorr,59.6,C,821,W,1191,W,297,sccm,10,Torr
1394,RUN_L20260130_L1P1_0044_L01,30.1,mTorr,60.3,C,807,W,1203,W,300,sccm,10.3,Torr
1395,RUN_L20260130_L1P1_0045_L01,29.7,mTorr,59.8,C,795,W,1202,W,295,sccm,9.6,Torr
1396,RUN_L20260130_L1P1_0046_L02,30.1,mTorr,59.9,C,787,W,1216,W,305,sccm,10.5,Torr
1397,RUN_L20260130_L1P1_0047_L02,28.9,mTorr,60.6,C,822,W,1220,W,299,sccm,9.8,Torr
1398,RUN_L20260130_L1P1_0048_L02,29.2,mTorr,60.6,C,841,W,1203,W,302,sccm,10,Torr
1399,RUN_L20260130_L1P1_0049_L01,31,mTorr,59.9,C,803,W,1204,W,300,sccm,10.2,Torr
1400,RUN_L20260130_L1P1_0050_L01,29.5,mTorr,59.7,C,819,W,1207,W,301,sccm,9.8,Torr
1401,RUN_L20260130_L1P1_0051_L01,29.2,mTorr,59.6,C,807,W,1249,W,296,sccm,10.3,Torr
1402,RUN_L20260130_L1P1_0052_L02,30.4,mTorr,60.3,C,815,W,1148,W,294,sccm,9.8,Torr
1403,RUN_L20260130_L1P1_0053_L02,30.9,mTorr,59.9,C,777,W,1171,W,299,sccm,10.2,Torr
1404,RUN_L20260130_L1P1_0054_L02,30.6,mTorr,59.8,C,790,W,1220,W,295,sccm,10.3,Torr
1405,RUN_L20260130_L1P1_0055_L01,30.8,mTorr,59.6,C,808,W,1208,W,307,sccm,10.2,Torr
1406,RUN_L20260130_L1P1_0056_L01,29.4,mTorr,59.6,C,824,W,1208,W,293,sccm,10.2,Torr
1407,RUN_L20260130_L1P1_0057_L01,28.9,mTorr,60.2,C,784,W,1220,W,312,sccm,10.8,Torr
1408,RUN_L20260130_L1P1_0058_L02,31.2,mTorr,59.3,C,759,W,1206,W,302,sccm,10.1,Torr
1409,RUN_L20260130_L1P1_0059_L02,29.7,mTorr,60.5,C,790,W,1183,W,300,sccm,10,Torr
1410,RUN_L20260130_L1P1_0060_L02,29.8,mTorr,59.7,C,820,W,1219,W,297,sccm,10.1,Torr
1411,RUN_L20260130_L1P1_0061_L01,31.1,mTorr,59.9,C,768,W,1201,W,303,sccm,10.4,Torr
1412,RUN_L20260130_L1P1_0062_L01,30.4,mTorr,59.3,C,776,W,1187,W,299,sccm,10.7,Torr
1413,RUN_L20260130_L1P1_0063_L01,30.4,mTorr,60,C,803,W,1221,W,302,sccm,10,Torr
1414,RUN_L20260130_L1P1_0064_L02,31.7,mTorr,59.8,C,798,W,1220,W,304,sccm,9.7,Torr
1415,RUN_L20260130_L1P1_0065_L02,29.5,mTorr,60,C,812,W,1206,W,303,sccm,10.3,Torr
1416,RUN_L20260130_L1P1_0066_L02,30.7,mTorr,60.7,C,775,W,1252,W,306,sccm,9.6,Torr
1417,RUN_L20260130_L1P1_0067_L01,30,mTorr,60.1,C,794,W,1240,W,303,sccm,10.1,Torr
1418,RUN_L20260130_L1P1_0068_L01,30.2,mTorr,59.6,C,824,W,1230,W,295,sccm,10.1,Torr
1419,RUN_L20260130_L1P1_0069_L01,31.2,mTorr,59.6,C,776,W,1277,W,290,sccm,10,Torr
1420,RUN_L20260130_L1P1_0070_L02,30.4,mTorr,60.3,C,830,W,1196,W,301,sccm,10,Torr
1421,RUN_L20260130_L1P1_0071_L02,30.4,mTorr,60.6,C,779,W,1186,W,301,sccm,9.5,Torr
1422,RUN_L20260130_L1P1_0072_L02,30.9,mTorr,60.1,C,817,W,1226,W,310,sccm,9.7,Torr
1423,RUN_L20260130_L1P1_0073_L01,29.7,mTorr,60.3,C,793,W,1192,W,299,sccm,10.3,Torr
1424,RUN_L20260130_L1P1_0074_L01,29.3,mTorr,60.3,C,777,W,1200,W,302,sccm,9.4,Torr
1425,RUN_L20260130_L1P1_0075_L01,29.2,mTorr,60.7,C,790,W,1170,W,304,sccm,10,Torr
1426,RUN_L20260130_L1P1_0076_L02,28.4,mTorr,59,C,811,W,1218,W,303,sccm,9.9,Torr
1427,RUN_L20260130_L1P1_0077_L02,31.6,mTorr,60.3,C,800,W,1156,W,304,sccm,9.4,Torr
1428,RUN_L20260130_L1P1_0078_L02,29.1,mTorr,60.5,C,822,W,1197,W,296,sccm,10.5,Torr
1429,RUN_L20260130_L1P1_0079_L01,29.8,mTorr,59.3,C,829,W,1200,W,295,sccm,9.7,Torr
1430,RUN_L20260130_L1P1_0080_L01,29.8,mTorr,59.6,C,776,W,1187,W,299,sccm,10.2,Torr
1431,RUN_L20260130_L1P1_0081_L01,30.2,mTorr,59.6,C,775,W,1147,W,289,sccm,9.9,Torr
1432,RUN_L20260130_L1P1_0082_L02,30.7,mTorr,59.6,C,774,W,1147,W,300,sccm,9.7,Torr
1433,RUN_L20260130_L1P1_0083_L02,30.7,mTorr,59.8,C,782,W,1178,W,297,sccm,9.9,Torr
1434,RUN_L20260130_L1P1_0084_L02,29.5,mTorr,60.1,C,822,W,1216,W,302,sccm,9.9,Torr
1435,RUN_L20260130_L1P1_0085_L01,29.9,mTorr,60.4,C,811,W,1209,W,299,sccm,9.9,Torr
1436,RUN_L20260130_L1P1_0086_L01,30.2,mTorr,60.5,C,789,W,1200,W,295,sccm,9.8,Torr
1437,RUN_L20260130_L1P1_0087_L01,29.8,mTorr,59.6,C,800,W,1173,W,307,sccm,9.7,Torr
1438,RUN_L20260130_L1P1_0088_L02,31.3,mTorr,59.6,C,828,W,1210,W,300,sccm,10.3,Torr
1439,RUN_L20260130_L1P1_0089_L02,30.4,mTorr,60.7,C,838,W,1146,W,304,sccm,10,Torr
1440,RUN_L20260130_L1P1_0090_L02,30.6,mTorr,60.3,C,805,W,1128,W,301,sccm,10,Torr
1441,RUN_L20260130_L1P1_0091_L01,30.5,mTorr,60,C,747,W,1193,W,302,sccm,9.7,Torr
1442,RUN_L20260130_L1P1_0092_L01,30.9,mTorr,60.2,C,806,W,1184,W,293,sccm,10.5,Torr
1443,RUN_L20260130_L1P1_0093_L01,30.1,mTorr,60,C,819,W,1230,W,306,sccm,10,Torr
1444,RUN_L20260130_L1P1_0094_L02,29,mTorr,60.3,C,804,W,1205,W,304,sccm,9.4,Torr
1445,RUN_L20260130_L1P1_0095_L02,30.3,mTorr,59.8,C,815,W,1250,W,300,sccm,10.1,Torr
1446,RUN_L20260130_L1P1_0096_L02,29.5,mTorr,60.1,C,807,W,1184,W,301,sccm,9.8,Torr
1447,RUN_L20260130_L1P1_0097_L01,29.6,mTorr,59.2,C,775,W,1215,W,305,sccm,10.3,Torr
1448,RUN_L20260130_L1P1_0098_L01,30.5,mTorr,59.7,C,782,W,1192,W,298,sccm,10.3,Torr
1449,RUN_L20260130_L1P1_0099_L01,31,mTorr,59.7,C,794,W,1241,W,292,sccm,10.3,Torr
1450,RUN_L20260130_L1P1_0100_L02,30,mTorr,59.8,C,821,W,1194,W,298,sccm,9.9,Torr
1451,RUN_L20260130_L1P1_0101_L02,30.2,mTorr,59.5,C,785,W,1226,W,301,sccm,10,Torr
1452,RUN_L20260130_L1P1_0102_L02,31.4,mTorr,59.7,C,809,W,1168,W,300,sccm,10.1,Torr
1453,RUN_L20260130_L1P1_0103_L01,30.2,mTorr,59.2,C,806,W,1188,W,307,sccm,10.3,Torr
1454,RUN_L20260130_L1P1_0104_L01,32.1,mTorr,60.3,C,832,W,1197,W,295,sccm,9.7,Torr
1455,RUN_L20260130_L1P1_0105_L01,30.5,mTorr,60,C,799,W,1238,W,296,sccm,10,Torr
1456,RUN_L20260130_L1P1_0106_L02,28.6,mTorr,59.1,C,765,W,1134,W,295,sccm,10.6,Torr
1457,RUN_L20260130_L1P1_0107_L02,30.6,mTorr,59.6,C,813,W,1190,W,302,sccm,9.8,Torr
1458,RUN_L20260130_L1P1_0108_L02,30.3,mTorr,60.2,C,843,W,1189,W,292,sccm,10,Torr
1459,RUN_L20260130_L1P1_0109_L01,31,mTorr,59.7,C,814,W,1138,W,304,sccm,10.8,Torr
1460,RUN_L20260130_L1P1_0110_L01,30.5,mTorr,59.7,C,784,W,1186,W,295,sccm,9.9,Torr
1461,RUN_L20260130_L1P1_0111_L01,29.9,mTorr,60,C,778,W,1154,W,296,sccm,9.5,Torr
1462,RUN_L20260130_L1P1_0112_L02,29,mTorr,60.2,C,781,W,1130,W,309,sccm,10,Torr
1463,RUN_L20260130_L1P1_0113_L02,29.8,mTorr,59.3,C,840,W,1192,W,306,sccm,10.5,Torr
1464,RUN_L20260130_L1P1_0114_L02,29.3,mTorr,60.3,C,793,W,1191,W,301,sccm,10.3,Torr
1465,RUN_L20260130_L1P1_0115_L01,29.5,mTorr,59.6,C,787,W,1193,W,293,sccm,9.7,Torr
1466,RUN_L20260130_L1P1_0116_L01,30.5,mTorr,60,C,797,W,1208,W,310,sccm,10.1,Torr
1467,RUN_L20260130_L1P1_0117_L01,31.3,mTorr,60,C,794,W,1174,W,299,sccm,9.9,Torr
1468,RUN_L20260130_L1P1_0118_L02,30.3,mTorr,59.7,C,831,W,1254,W,301,sccm,10.2,Torr
1469,RUN_L20260130_L1P1_0119_L02,29,mTorr,59.5,C,780,W,1199,W,305,sccm,9.8,Torr
1470,RUN_L20260130_L1P1_0120_L02,30.4,mTorr,59.9,C,824,W,1239,W,290,sccm,10.1,Torr
1471,RUN_L20260130_L1P1_0121_L01,31,mTorr,60.8,C,802,W,1150,W,297,sccm,10.6,Torr
1472,RUN_L20260130_L1P1_0122_L01,29.5,mTorr,59.3,C,824,W,1175,W,300,sccm,9.2,Torr
1473,RUN_L20260130_L1P1_0123_L01,29.9,mTorr,60.8,C,832,W,1221,W,301,sccm,10.2,Torr
1474,RUN_L20260130_L1P1_0124_L02,30,mTorr,59.9,C,802,W,1193,W,293,sccm,10.4,Torr
1475,RUN_L20260130_L1P1_0125_L02,29.4,mTorr,60,C,794,W,1168,W,302,sccm,9.5,Torr
1476,RUN_L20260130_L1P1_0126_L02,30.5,mTorr,59.5,C,801,W,1145,W,300,sccm,9.8,Torr
1477,RUN_L20260130_L1P1_0127_L01,29.9,mTorr,59.6,C,798,W,1222,W,308,sccm,9.9,Torr
1478,RUN_L20260130_L1P1_0128_L01,30.3,mTorr,59.7,C,767,W,1220,W,305,sccm,9.8,Torr
1479,RUN_L20260130_L1P1_0129_L01,29.3,mTorr,59.5,C,831,W,1207,W,299,sccm,9.8,Torr
1480,RUN_L20260130_L1P1_0130_L02,29.7,mTorr,59.9,C,805,W,1185,W,299,sccm,9.9,Torr
1481,RUN_L20260130_L1P1_0131_L02,30.6,mTorr,59.8,C,777,W,1167,W,305,sccm,10.3,Torr
1482,RUN_L20260130_L1P1_0132_L02,29.7,mTorr,60.9,C,759,W,1198,W,301,sccm,10.4,Torr
1483,RUN_L20260130_L1P1_0133_L01,31.4,mTorr,59.4,C,753,W,1161,W,293,sccm,10.4,Torr
1484,RUN_L20260130_L1P1_0134_L01,29.7,mTorr,60.1,C,815,W,1177,W,310,sccm,10.3,Torr
1485,RUN_L20260130_L1P1_0135_L01,30.2,mTorr,60.1,C,788,W,1238,W,295,sccm,10.5,Torr
1486,RUN_L20260130_L1P1_0136_L02,30.7,mTorr,59.5,C,791,W,1144,W,312,sccm,10.6,Torr
1487,RUN_L20260130_L1P1_0137_L02,28.9,mTorr,60.3,C,810,W,1220,W,302,sccm,10,Torr
1488,RUN_L20260130_L1P1_0138_L02,28.6,mTorr,59.8,C,790,W,1245,W,297,sccm,10.4,Torr
1489,RUN_L20260130_L1P1_0139_L01,28.8,mTorr,58.8,C,811,W,1224,W,288,sccm,10.1,Torr
1490,RUN_L20260130_L1P1_0140_L01,31,mTorr,60.3,C,802,W,1212,W,304,sccm,9.9,Torr
1491,RUN_L20260130_L1P1_0141_L01,29.6,mTorr,59.4,C,798,W,1186,W,292,sccm,10,Torr
1492,RUN_L20260130_L1P1_0142_L02,32,mTorr,59.5,C,769,W,1181,W,302,sccm,10.3,Torr
1493,RUN_L20260130_L1P1_0143_L02,29.5,mTorr,60.3,C,784,W,1133,W,310,sccm,10.4,Torr
1494,RUN_L20260130_L1P1_0144_L02,30.1,mTorr,59.8,C,812,W,1201,W,294,sccm,10.2,Torr
1495,RUN_L20260130_L1P1_0145_L01,31.2,mTorr,60.5,C,786,W,1188,W,304,sccm,9.9,Torr
1496,RUN_L20260130_L1P1_0146_L01,31.6,mTorr,60.6,C,824,W,1179,W,296,sccm,9.9,Torr
1497,RUN_L20260130_L1P1_0147_L01,31.6,mTorr,59.7,C,847,W,1199,W,306,sccm,9.4,Torr
1498,RUN_L20260130_L1P1_0148_L02,31,mTorr,60.4,C,813,W,1202,W,300,sccm,10.1,Torr
1499,RUN_L20260130_L1P1_0149_L02,30.8,mTorr,59.6,C,830,W,1181,W,300,sccm,10.1,Torr
1500,RUN_L20260130_L1P1_0150_L02,30.5,mTorr,61.1,C,814,W,1248,W,306,sccm,9.7,Torr
1501,RUN_L20260130_L1P1_0151_L01,30.6,mTorr,59.7,C,789,W,1222,W,303,sccm,10.1,Torr
1502,RUN_L20260130_L1P1_0152_L01,29.6,mTorr,60.5,C,804,W,1227,W,296,sccm,10.1,Torr
1503,RUN_L20260130_L1P1_0153_L01,29.3,mTorr,60.4,C,840,W,1197,W,309,sccm,9.6,Torr
1504,RUN_L20260130_L1P1_0154_L02,30,mTorr,60.2,C,790,W,1215,W,292,sccm,9.9,Torr
1505,RUN_L20260130_L1P1_0155_L02,29.9,mTorr,59.7,C,779,W,1173,W,301,sccm,10.4,Torr
1506,RUN_L20260130_L1P1_0156_L02,29.6,mTorr,59.9,C,777,W,1220,W,296,sccm,9.8,Torr
1507,RUN_L20260130_L1P1_0157_L01,30.6,mTorr,58.9,C,796,W,1194,W,293,sccm,10,Torr
1508,RUN_L20260130_L1P1_0158_L01,30.8,mTorr,60.1,C,780,W,1169,W,294,sccm,10,Torr
1509,RUN_L20260130_L1P1_0159_L01,30.1,mTorr,60.2,C,833,W,1199,W,300,sccm,10,Torr
1510,RUN_L20260130_L1P1_0160_L02,31.2,mTorr,60.1,C,804,W,1191,W,302,sccm,10.2,Torr
1511,RUN_L20260130_L1P1_0161_L02,29.1,mTorr,58.5,C,819,W,1270,W,305,sccm,10.3,Torr
1512,RUN_L20260130_L1P1_0162_L02,29.8,mTorr,59.4,C,794,W,1213,W,307,sccm,10.4,Torr
1513,RUN_L20260130_L1P1_0163_L01,29.4,mTorr,59.6,C,777,W,1247,W,301,sccm,9.9,Torr
1514,RUN_L20260130_L1P1_0164_L01,28.5,mTorr,60.1,C,774,W,1234,W,298,sccm,10.2,Torr
1515,RUN_L20260130_L1P1_0165_L01,29.9,mTorr,60.1,C,782,W,1201,W,305,sccm,10.3,Torr
1516,RUN_L20260130_L1P1_0166_L02,29.9,mTorr,59.9,C,807,W,1187,W,297,sccm,10,Torr
1517,RUN_L20260130_L1P1_0167_L02,31.2,mTorr,60.3,C,810,W,1148,W,292,sccm,9.8,Torr
1518,RUN_L20260130_L1P1_0168_L02,30.5,mTorr,59.5,C,812,W,1174,W,305,sccm,10,Torr
1519,RUN_L20260130_L1P1_0169_L01,29.2,mTorr,60.3,C,770,W,1220,W,307,sccm,9.8,Torr
1520,RUN_L20260130_L1P1_0170_L01,31.5,mTorr,60.2,C,800,W,1191,W,296,sccm,9.8,Torr
1521,RUN_L20260130_L1P1_0171_L01,31,mTorr,60.2,C,779,W,1211,W,310,sccm,10.1,Torr
1522,RUN_L20260130_L1P1_0172_L02,30.5,mTorr,59.9,C,808,W,1139,W,303,sccm,9.9,Torr
1523,RUN_L20260130_L1P1_0173_L02,29.8,mTorr,60.9,C,810,W,1214,W,302,sccm,10.1,Torr
1524,RUN_L20260130_L1P1_0174_L02,29.2,mTorr,60.2,C,777,W,1233,W,297,sccm,9.5,Torr
1525,RUN_L20260130_L1P1_0175_L01,29.7,mTorr,59.5,C,819,W,1147,W,305,sccm,9.9,Torr
1526,RUN_L20260130_L1P1_0176_L01,30.9,mTorr,60.1,C,847,W,1211,W,292,sccm,9.3,Torr
1527,RUN_L20260130_L1P1_0177_L01,31.5,mTorr,60.4,C,817,W,1240,W,298,sccm,9.7,Torr
1528,RUN_L20260130_L1P1_0178_L02,31.2,mTorr,59.7,C,797,W,1250,W,296,sccm,10,Torr
1529,RUN_L20260130_L1P1_0179_L02,29.6,mTorr,60.5,C,794,W,1185,W,293,sccm,10.4,Torr
1530,RUN_L20260130_L1P1_0180_L02,29.1,mTorr,60.2,C,796,W,1223,W,304,sccm,10.2,Torr
1531,RUN_L20260130_L1P1_0181_L01,30.1,mTorr,58.8,C,785,W,1243,W,302,sccm,10,Torr
1532,RUN_L20260130_L1P1_0182_L01,28.6,mTorr,60.1,C,805,W,1212,W,304,sccm,9.9,Torr
1533,RUN_L20260130_L1P1_0183_L01,30.3,mTorr,59.8,C,777,W,1239,W,299,sccm,9.9,Torr
1534,RUN_L20260130_L1P1_0184_L02,29.9,mTorr,60.3,C,762,W,1199,W,305,sccm,10.4,Torr
